,linear.weight,linear.bias
10,"[[-0.05247563  0.18995324  0.5205527   0.6611473   0.5988603  -0.08385435
   0.34203827  0.84706444  0.86049885  0.5196328   0.65908253  0.94949025
   0.9538175   0.2905606   0.44537714  0.41973066  0.3821482   0.36087134
   0.8133874   0.39447403  0.70594245  0.21186401  1.0124673   0.7630238
   0.763278    0.7995239   0.73777676  0.85947055  0.98571384  0.8660207
   0.75625813  1.0169997   0.79627275  0.9278402  -0.20758282  0.21186401
   0.39447403  0.5707011   0.9617627   0.99086887  0.20793734 -0.46368763
   0.6706053   0.72035205  0.8016843   0.9614615   0.9492169   0.65281326
   0.28080717  0.756781    1.1399975   0.89155114  0.69681084  0.64974815
   0.5138869   0.65344924  0.7713916   0.9060271   0.88307846  0.9525216
   1.0672809   0.1428626   0.9390904  -0.04091273  0.6507274   0.14686634
  -0.2883286   0.4770116   0.83282465  0.796556    0.16624607 -0.58641636
  -0.21829322 -1.4964976   0.61441255 -1.502025    0.6199732  -0.07011687
   0.49581072  0.02822158  0.82985455  0.6903918  -0.39910808  0.94714373
   0.923524    0.8984455   0.92862606  0.91387117  0.9495909   0.8969205
   0.9364291   0.93857014  0.90410924  0.90548176  0.91773415  0.9384993
   0.94735223  0.86649716  0.936131    0.931287    0.9211551   0.9099716
   0.6580046   0.9388504   0.94896024  0.9460895   0.91151875  0.94122964
   0.9398691   0.9259193   0.92657506  0.9233372   0.9494873   0.93038195
   0.93491024  0.9529546   0.94079155  0.9549871   0.90771973  0.9431575
   0.9456098   0.9427152   0.9545172 ]]",[-1.8311043]
11,"[[-0.07309359  0.16573922  0.5130715   0.65658915  0.6060023  -0.04851889
   0.30739787  0.8357125   0.85609776  0.49833927  0.64081544  0.9448193
   0.9493752   0.2749396   0.43766636  0.40475956  0.37171245  0.35108536
   0.80729073  0.39511564  0.6951633   0.21242075  1.0141624   0.7504736
   0.75439644  0.7877764   0.722162    0.8528979   0.9860014   0.8566755
   0.7457406   1.0179006   0.7835124   0.92173034 -0.25145528  0.21242075
   0.39511564  0.5536664   0.9717413   1.0016812   0.19037054 -0.47281462
   0.65510225  0.70794755  0.7906622   0.9577482   0.9492863   0.6411729
   0.25751096  0.7551887   1.1535829   0.89892334  0.6810717   0.63325006
   0.51008236  0.6319567   0.76141495  0.8996248   0.8782658   0.94788426
   1.0847683   0.12137827  0.9303052  -0.0386612   0.63420695  0.11978991
  -0.25629732  0.44437397  0.8222596   0.7825154   0.1417276  -0.5990954
  -0.23335852 -1.5039669   0.5853427  -1.5074278   0.58883655 -0.09662426
   0.47552875  0.03579531  0.8232637   0.68646795 -0.34813312  0.94215196
   0.9173557   0.89033663  0.922728    0.90674496  0.94470817  0.8879695
   0.93117255  0.93319786  0.896145    0.8970674   0.9109952   0.93303
   0.9424684   0.85775614  0.9305064   0.92521596  0.91555333  0.90261817
   0.6380257   0.93339866  0.9441811   0.94087255  0.9046802   0.9358957
   0.9345882   0.91987294  0.9205278   0.9166886   0.94458276  0.92487687
   0.9291444   0.9485087   0.9355293   0.95060694  0.9009043   0.93799025
   0.94079053  0.9374998   0.9500796 ]]",[-1.8519964]
12,"[[-0.09164237  0.14269964  0.50691414  0.6550223   0.6082417  -0.01834031
   0.2764885   0.82465196  0.85181063  0.47979975  0.6229735   0.94014674
   0.9450216   0.2580294   0.4287552   0.3921669   0.36491692  0.34063554
   0.7977061   0.39816895  0.68455523  0.21322449  1.0144255   0.740086
   0.7450845   0.77711385  0.70768446  0.8462989   0.9856099   0.8478058
   0.73595273  1.0197551   0.7711212   0.9159414  -0.2920013   0.21322449
   0.39816895  0.53825986  0.97676283  1.0095387   0.17357849 -0.47982377
   0.64124066  0.6966841   0.7796406   0.9541805   0.9513028   0.63430053
   0.23636271  0.75195783  1.1667134   0.9026922   0.66571784  0.6172232
   0.5052603   0.61254406  0.7493064   0.89345556  0.87332016  0.9432875
   1.1010232   0.10169257  0.9203617  -0.03586676  0.61893386  0.09427758
  -0.2251407   0.41427732  0.81147885  0.76845574  0.11843494 -0.60999787
  -0.24806307 -1.5109931   0.5581748  -1.5110054   0.55822134 -0.12044321
   0.457846    0.04302639  0.8157144   0.6812146  -0.30022877  0.9374198
   0.9113199   0.88244843  0.91743666  0.90076345  0.940209    0.87985814
   0.9261126   0.9276034   0.8890743   0.8892057   0.904814    0.9273195
   0.9378777   0.8484397   0.92502964  0.91932976  0.91031444  0.89571023
   0.61880225  0.92808497  0.93959033  0.9358857   0.89827794  0.9309083
   0.92958194  0.9138976   0.91494805  0.90996027  0.93979996  0.9196061
   0.92338055  0.944096    0.9303561   0.9463581   0.8941298   0.93304867
   0.9360034   0.93252015  0.9457079 ]]",[-1.8780694]
13,"[[-0.11035734  0.12192757  0.502341    0.652239    0.61518025  0.01106761
   0.24746612  0.8141743   0.8467443   0.46214107  0.60563326  0.9353111
   0.94053566  0.24056302  0.42399988  0.3786746   0.35525462  0.3372169
   0.7911061   0.3983215   0.6736865   0.21768238  1.0145124   0.7291447
   0.7366765   0.76689196  0.6934306   0.83985764  0.9853161   0.839093
   0.7262747   1.0212114   0.7599565   0.90968144 -0.3295968   0.21768238
   0.3983215   0.5233557   0.9847475   1.0202405   0.15912019 -0.487234
   0.6270185   0.68715066  0.76961     0.95033836  0.95174015  0.6259322
   0.21612167  0.74929166  1.1780267   0.9091022   0.6496383   0.60408133
   0.5014989   0.5922038   0.7396034   0.8872401   0.8688256   0.9385954
   1.1152629   0.08271489  0.9148187  -0.03136576  0.6029615   0.0716804
  -0.18871346  0.38575104  0.7999875   0.75466347  0.09591267 -0.6173587
  -0.25838295 -1.5118586   0.53247064 -1.5065581   0.5272045  -0.14121881
   0.44004607  0.05067194  0.80858105  0.6793731  -0.24781398  0.93273515
   0.905063    0.8745476   0.91136914  0.8936837   0.93548805  0.871581
   0.9211253   0.92223495  0.88191754  0.88122207  0.89864624  0.9217726
   0.9331649   0.8403971   0.9194881   0.91333956  0.9047187   0.8883809
   0.60014874  0.9225139   0.9347332   0.9309615   0.8916674   0.9254903
   0.9239607   0.90780145  0.90918994  0.90360296  0.9349555   0.9140926
   0.9177096   0.93944746  0.9252426   0.942048    0.88718975  0.9280681
   0.9308853   0.9274036   0.9411484 ]]",[-1.9092139]
14,"[[-0.12872171  0.10634097  0.49675736  0.64903027  0.6142168   0.03132721
   0.2182598   0.8030123   0.8439565   0.4430616   0.5893166   0.9303203
   0.9359704   0.22126977  0.4155356   0.36769226  0.3487745   0.32973373
   0.7817229   0.39784285  0.66297376  0.21897994  1.0157144   0.71950173
   0.7282143   0.7567611   0.6788389   0.8332913   0.98442435  0.8304788
   0.7173729   1.0223832   0.74857414  0.90358484 -0.36611015  0.21897994
   0.39784285  0.5097483   0.99034125  1.0244642   0.1426619  -0.48910475
   0.61320376  0.67676055  0.75920945  0.946345    0.9525955   0.6200694
   0.19604486  0.7457116   1.1887844   0.91469324  0.6344963   0.58756095
   0.4959343   0.5717244   0.7292092   0.8810264   0.86535627  0.93392384
   1.128757    0.06461308  0.90311056 -0.02503859  0.5879686   0.04845718
  -0.16103452  0.35732114  0.78936535  0.74199265  0.0762496  -0.6286218
  -0.26833642 -1.5147169   0.50511634 -1.506698    0.49713206 -0.16261601
   0.42214713  0.05726062  0.80190724  0.67504674 -0.2022662   0.92778695
   0.8989636   0.86687785  0.9059275   0.88709074  0.9306755   0.8631994
   0.9160787   0.9169026   0.87437755  0.8725574   0.8923437   0.9161195
   0.92838717  0.83158857  0.9143756   0.90765065  0.8990486   0.8812526
   0.5820684   0.9170767   0.92986107  0.9260124   0.8851153   0.92025626
   0.9185033   0.9018583   0.90377814  0.8970108   0.92999005  0.9087424
   0.91208977  0.93470913  0.9199164   0.937683    0.88017964  0.9227601
   0.92587984  0.92216504  0.93660194]]",[-1.9383763]
15,"[[-0.14589152  0.08842266  0.49106383  0.64621586  0.61585003  0.04831729
   0.19059929  0.79279757  0.83995265  0.42711416  0.57326037  0.92537045
   0.93138516  0.20339672  0.40842813  0.35725474  0.33913693  0.32380375
   0.77153367  0.39979777  0.65285105  0.21607013  1.0171713   0.70989543
   0.7204906   0.7469262   0.66520864  0.82711756  0.98332113  0.8223279
   0.7080594   1.02364     0.737993    0.8976474  -0.39925465  0.21607013
   0.39979777  0.49692932  0.99529624  1.0270178   0.12747878 -0.48924538
   0.60029435  0.66573507  0.74880767  0.94246554  0.95213443  0.61459726
   0.17741299  0.74166673  1.1973425   0.92215014  0.61948496  0.57190925
   0.49242857  0.55180144  0.7164124   0.8748377   0.8622921   0.92923933
   1.1413565   0.04722566  0.8901241  -0.0178086   0.5737115   0.02678445
  -0.13509001  0.33101732  0.77889705  0.72922075  0.05788571 -0.63896346
  -0.27740192 -1.5151427   0.47711307 -1.5059148   0.46791863 -0.18439762
   0.40430516  0.06600413  0.79446405  0.6714069  -0.15774079  0.92285234
   0.8929466   0.8592958   0.9004799   0.88083225  0.9258434   0.8550279
   0.9108994   0.9106554   0.8667036   0.8645476   0.88584656  0.910491
   0.92359173  0.8237606   0.9090151   0.9014085   0.89314437  0.87434894
   0.5649276   0.9116872   0.92513156  0.9209392   0.8786561   0.9148881
   0.913266    0.8958673   0.89833105  0.89047694  0.9250634   0.9035091
   0.90626633  0.9301532   0.9148268   0.9334069   0.8734489   0.9176221
   0.92080814  0.9170856   0.93206596]]",[-1.9626327]
16,"[[-0.1627989   0.07099238  0.48426706  0.6467258   0.6194043   0.06567359
   0.16620134  0.7823776   0.83618915  0.41136402  0.5578812   0.92069095
   0.92701685  0.1879453   0.40061918  0.3484828   0.33090004  0.3183458
   0.7614121   0.40072396  0.6446451   0.21467185  1.0185835   0.70061886
   0.7130522   0.7380465   0.65335506  0.82097423  0.98026884  0.81505066
   0.7006948   1.0246527   0.728071    0.8918871  -0.42570448  0.21467185
   0.40072396  0.48454285  0.99753416  1.0280652   0.11501089 -0.48988196
   0.588148    0.6567189   0.73991776  0.93884736  0.9534217   0.6080753
   0.15963341  0.73898685  1.2069404   0.9243012   0.60606146  0.5580793
   0.48626766  0.53322875  0.70811355  0.8689766   0.8596058   0.9246843
   1.1527075   0.03104532  0.87723553 -0.00980751  0.56062883  0.00818546
  -0.10982765  0.30695337  0.76890534  0.71774626  0.04108305 -0.64465445
  -0.2871375  -1.5165825   0.4544684  -1.5030944   0.44101334 -0.2014848
   0.38956857  0.07217497  0.7878086   0.666645   -0.11649655  0.91844696
   0.88757163  0.8523466   0.89530134  0.8753251   0.9212453   0.84693027
   0.905947    0.904895    0.86014014  0.8568729   0.8802779   0.9051892
   0.9190279   0.81649286  0.9042227   0.89571947  0.8878269   0.86808354
   0.54906034  0.9063135   0.92044944  0.9160933   0.87246126  0.90967983
   0.9081471   0.89020467  0.8931874   0.88442177  0.92042965  0.8981833
   0.9009458   0.92555714  0.909764    0.92920274  0.866842    0.91285056
   0.916101    0.9120875   0.9276928 ]]",[-1.9809556]
17,"[[-0.17921606  0.05356164  0.47637433  0.6470644   0.6219278   0.07895572
   0.1427478   0.77417755  0.83245474  0.3958356   0.54235005  0.91560304
   0.92254037  0.17383657  0.39156297  0.33590817  0.32532606  0.31193388
   0.7524052   0.40011722  0.6358649   0.2159016   1.0202167   0.6915628
   0.7049843   0.7287928   0.64114803  0.8150096   0.9750378   0.80714417
   0.69258785  1.0251184   0.7183087   0.88612145 -0.45363787  0.2159016
   0.40011722  0.47184223  0.99866706  1.029969    0.10236032 -0.49126697
   0.5757174   0.64750427  0.729941    0.9348749   0.9536372   0.6014394
   0.14275171  0.7386239   1.2120194   0.92838776  0.5915378   0.5449587
   0.48118407  0.5154102   0.6984605   0.8630802   0.8555308   0.9201353
   1.1653383   0.01470646  0.86318994 -0.00419308  0.54734355 -0.00432686
  -0.08796287  0.28462034  0.75941366  0.7063851   0.02352505 -0.6534306
  -0.29512152 -1.51603     0.42830765 -1.5019112   0.41422305 -0.2194985
   0.37426078  0.07554491  0.78085864  0.66466814 -0.07915206  0.91407526
   0.88180476  0.8451768   0.8903435   0.8690333   0.9164423   0.8395681
   0.90147823  0.89930344  0.85313106  0.8493885   0.8744709   0.89958334
   0.9143598   0.80913323  0.89915156  0.88984424  0.88232124  0.8614983
   0.53358907  0.9011157   0.9158655   0.9112926   0.86623275  0.9045143
   0.90279275  0.884223    0.8877801   0.87828183  0.9156332   0.8930666
   0.8954215   0.92117244  0.90459     0.9249563   0.8602369   0.90774286
   0.9113266   0.9069393   0.9232354 ]]",[-2.005784]
18,"[[-1.9652554e-01  3.8825873e-02  4.7291961e-01  6.4837682e-01
   6.2551826e-01  9.4219185e-02  1.2184845e-01  7.6544011e-01
   8.2909548e-01  3.8157007e-01  5.2688843e-01  9.1066015e-01
   9.1806179e-01  1.6035289e-01  3.8031805e-01  3.2540306e-01
   3.2398018e-01  3.0903515e-01  7.4476910e-01  3.9975271e-01
   6.2735373e-01  2.1571551e-01  1.0211055e+00  6.8355453e-01
   6.9846052e-01  7.1984047e-01  6.2947738e-01  8.0940115e-01
   9.7143662e-01  7.9952228e-01  6.8541127e-01  1.0268556e+00
   7.0873588e-01  8.8060421e-01 -4.7830331e-01  2.1571551e-01
   3.9975271e-01  4.6175084e-01  1.0033772e+00  1.0384381e+00
   8.8985175e-02 -4.9120754e-01  5.6354260e-01  6.3779008e-01
   7.2107118e-01  9.3100256e-01  9.5448357e-01  5.9705764e-01
   1.2669560e-01  7.3699075e-01  1.2172135e+00  9.3277580e-01
   5.7658690e-01  5.3377700e-01  4.7711655e-01  4.9755904e-01
   6.8835694e-01  8.5713929e-01  8.5239017e-01  9.1552705e-01
   1.1795889e+00 -2.2724974e-04  8.5476625e-01 -4.7962312e-05
   5.3350449e-01 -1.2446978e-02 -6.3036256e-02  2.6256806e-01
   7.5022590e-01  6.9434851e-01  1.1278682e-02 -6.5721267e-01
  -2.9973400e-01 -1.5101508e+00  4.0515357e-01 -1.4935496e+00
   3.8858724e-01 -2.3317483e-01  3.5925040e-01  8.6996533e-02
   7.7153969e-01  6.6062492e-01 -3.3880010e-02  9.0938473e-01
   8.7569100e-01  8.3797300e-01  8.8491446e-01  8.6298680e-01
   9.1165930e-01  8.3216131e-01  8.9650613e-01  8.9365393e-01
   8.4623700e-01  8.4153378e-01  8.6864430e-01  8.9414722e-01
   9.0965039e-01  8.0249840e-01  8.9409596e-01  8.8420522e-01
   8.7709546e-01  8.5499781e-01  5.1816368e-01  8.9577687e-01
   9.1121751e-01  9.0650535e-01  8.5990900e-01  8.9936858e-01
   8.9733297e-01  8.7836760e-01  8.8254768e-01  8.7215161e-01
   9.1073382e-01  8.8761163e-01  8.8998306e-01  9.1663730e-01
   8.9960635e-01  9.2051446e-01  8.5368842e-01  9.0286410e-01
   9.0635878e-01  9.0187281e-01  9.1877359e-01]]",[-2.0238547]
19,"[[-2.1150863e-01  2.2984227e-02  4.6935460e-01  6.4164954e-01
   6.2661207e-01  1.0613941e-01  1.0206631e-01  7.5428569e-01
   8.2450920e-01  3.6534396e-01  5.1123023e-01  9.0571105e-01
   9.1346967e-01  1.4503998e-01  3.7486184e-01  3.1516281e-01
   3.1473354e-01  3.0020535e-01  7.3390359e-01  3.9778268e-01
   6.1900377e-01  2.1343826e-01  1.0213819e+00  6.7707324e-01
   6.9109982e-01  7.1149594e-01  6.1728036e-01  8.0376858e-01
   9.6699339e-01  7.9187202e-01  6.7783177e-01  1.0263426e+00
   6.9896251e-01  8.7483454e-01 -5.0281799e-01  2.1343826e-01
   3.9778268e-01  4.5244047e-01  1.0014260e+00  1.0368693e+00
   7.5330473e-02 -4.9119660e-01  5.5072075e-01  6.2909126e-01
   7.1231169e-01  9.2741084e-01  9.5536673e-01  5.9089243e-01
   1.1087017e-01  7.3442239e-01  1.2204517e+00  9.3323809e-01
   5.6326485e-01  5.2053636e-01  4.7156245e-01  4.8192665e-01
   6.7741364e-01  8.5104746e-01  8.4969479e-01  9.1082662e-01
   1.1900448e+00 -6.7650336e-03  8.4044665e-01 -3.4873947e-04
   5.2092850e-01 -2.1969043e-02 -4.7473300e-02  2.4138269e-01
   7.3968226e-01  6.8294311e-01 -7.0070307e-04 -6.6433811e-01
  -3.0997455e-01 -1.5143306e+00  3.8290507e-01 -1.4935751e+00
   3.6218363e-01 -2.5092927e-01  3.4409389e-01  8.9289911e-02
   7.6267916e-01  6.6007990e-01 -1.0791089e-03  9.0474522e-01
   8.6977917e-01  8.3070546e-01  8.7951577e-01  8.5680360e-01
   9.0687859e-01  8.2432598e-01  8.9160109e-01  8.8819885e-01
   8.3944011e-01  8.3379942e-01  8.6234266e-01  8.8863206e-01
   9.0482807e-01  7.9554605e-01  8.8899916e-01  8.7812608e-01
   8.7180650e-01  8.4860003e-01  5.0375068e-01  8.9038026e-01
   9.0644723e-01  9.0174741e-01  8.5399973e-01  8.9422697e-01
   8.9198601e-01  8.7274390e-01  8.7745982e-01  8.6587918e-01
   9.0573686e-01  8.8245487e-01  8.8437879e-01  9.1195810e-01
   8.9428270e-01  9.1615254e-01  8.4730029e-01  8.9772624e-01
   9.0134579e-01  8.9668316e-01  9.1421574e-01]]",[-2.0469046]
20,"[[-2.27125049e-01  1.07040778e-02  4.59921509e-01  6.42210841e-01
   6.28608942e-01  1.19068012e-01  8.41501653e-02  7.41946340e-01
   8.19640100e-01  3.51868093e-01  4.95399117e-01  9.00888801e-01
   9.08906281e-01  1.33933932e-01  3.65595222e-01  3.04495454e-01
   3.09603721e-01  2.92557478e-01  7.23052859e-01  3.97047639e-01
   6.11917734e-01  2.13319644e-01  1.02225161e+00  6.66562796e-01
   6.85000122e-01  7.02601790e-01  6.06215596e-01  7.98405051e-01
   9.62551951e-01  7.84198880e-01  6.71197057e-01  1.02654970e+00
   6.89573407e-01  8.69049072e-01 -5.24001837e-01  2.13319644e-01
   3.97047639e-01  4.40353423e-01  1.00077868e+00  1.03936172e+00
   6.18939698e-02 -4.91227925e-01  5.38837016e-01  6.20585859e-01
   7.03812242e-01  9.23457444e-01  9.56704795e-01  5.85087955e-01
   9.58093926e-02  7.30002046e-01  1.22580171e+00  9.33268785e-01
   5.49535334e-01  5.08949935e-01  4.65449095e-01  4.66259241e-01
   6.68480396e-01  8.45242858e-01  8.46759737e-01  9.06177163e-01
   1.20057809e+00 -1.31468205e-02  8.29191089e-01 -5.67637035e-04
   5.08479834e-01 -2.97723822e-02 -2.87909806e-02  2.21294507e-01
   7.30094671e-01  6.72115982e-01 -4.60534403e-03 -6.70748651e-01
  -3.15719903e-01 -1.51501620e+00  3.62389266e-01 -1.48893225e+00
   3.36338729e-01 -2.67197788e-01  3.31128180e-01  9.43466872e-02
   7.54357934e-01  6.57807291e-01  2.94662453e-02  8.99997413e-01
   8.63622725e-01  8.23351145e-01  8.73834133e-01  8.50510597e-01
   9.01890337e-01  8.16950738e-01  8.86771500e-01  8.82332802e-01
   8.32596004e-01  8.26765537e-01  8.56502175e-01  8.83183777e-01
   9.00120020e-01  7.89429069e-01  8.83882999e-01  8.71961653e-01
   8.66316319e-01  8.41713369e-01  4.89376932e-01  8.85030031e-01
   9.01651442e-01  8.96831870e-01  8.47892344e-01  8.89095724e-01
   8.86864305e-01  8.67019773e-01  8.72075915e-01  8.59821439e-01
   9.00739074e-01  8.77085626e-01  8.78830016e-01  9.07407939e-01
   8.89194906e-01  9.11793709e-01  8.40782225e-01  8.92641425e-01
   8.96514773e-01  8.91251266e-01  9.09644127e-01]]",[-2.0535996]
21,"[[-2.4095887e-01 -8.6704071e-04  4.5769954e-01  6.3926631e-01
   6.3397747e-01  1.3218018e-01  6.6109613e-02  7.3283941e-01
   8.1551915e-01  3.3984765e-01  4.8234811e-01  8.9634705e-01
   9.0465117e-01  1.2544762e-01  3.5927051e-01  2.9685712e-01
   3.0310789e-01  2.8714418e-01  7.1759677e-01  3.9690599e-01
   6.0486174e-01  2.1103287e-01  1.0228041e+00  6.6030836e-01
   6.7883843e-01  6.9506115e-01  5.9493673e-01  7.9314083e-01
   9.5833445e-01  7.7755857e-01  6.6433054e-01  1.0279599e+00
   6.8122625e-01  8.6381429e-01 -5.4424608e-01  2.1103287e-01
   3.9690599e-01  4.3215746e-01  1.0057296e+00  1.0489115e+00
   5.0018713e-02 -4.9109492e-01  5.2781659e-01  6.1160415e-01
   6.9537652e-01  9.1972947e-01  9.5667380e-01  5.7869369e-01
   8.2239226e-02  7.2940314e-01  1.2302943e+00  9.3739241e-01
   5.3681374e-01  4.9727520e-01  4.6168861e-01  4.5126346e-01
   6.5913427e-01  8.3978045e-01  8.4371930e-01  9.0184456e-01
   1.2135503e+00 -1.9266669e-02  8.2305568e-01 -1.1047716e-03
   4.9668500e-01 -3.6118072e-02 -7.3942346e-03  2.0285439e-01
   7.2161126e-01  6.6219705e-01 -6.6357134e-03 -6.7342514e-01
  -3.1785855e-01 -1.5085008e+00  3.4261844e-01 -1.4806610e+00
   3.1481105e-01 -2.7920222e-01  3.1851584e-01  9.9655554e-02
   7.4854958e-01  6.5700573e-01  5.6839775e-02  8.9587790e-01
   8.5856575e-01  8.1692111e-01  8.6965233e-01  8.4504634e-01
   8.9731276e-01  8.0959290e-01  8.8214976e-01  8.7697399e-01
   8.2645738e-01  8.1973422e-01  8.5105318e-01  8.7812793e-01
   8.9569515e-01  7.8335696e-01  8.7895334e-01  8.6659855e-01
   8.6142409e-01  8.3576351e-01  4.7748509e-01  8.7997067e-01
   8.9711118e-01  8.9195520e-01  8.4215027e-01  8.8430178e-01
   8.8210732e-01  8.6174458e-01  8.6715543e-01  8.5426337e-01
   8.9628983e-01  8.7206030e-01  8.7388140e-01  9.0310973e-01
   8.8432908e-01  9.0775234e-01  8.3481240e-01  8.8796234e-01
   8.9201558e-01  8.8652909e-01  9.0538871e-01]]",[-2.061267]
22,"[[-2.5487050e-01 -2.1216257e-03  4.4918042e-01  6.3615113e-01
   6.3705981e-01  1.4085631e-01  4.9240846e-02  7.2345382e-01
   8.1138468e-01  3.2795537e-01  4.6861345e-01  8.9170617e-01
   9.0032834e-01  1.1635635e-01  3.5062847e-01  2.8561532e-01
   2.9669935e-01  2.8169954e-01  7.0964932e-01  3.9565262e-01
   5.9806633e-01  2.0678627e-01  1.0236272e+00  6.5256751e-01
   6.7158562e-01  6.8650419e-01  5.8502811e-01  7.8791201e-01
   9.5511961e-01  7.7092105e-01  6.5755767e-01  1.0287546e+00
   6.7270261e-01  8.5839379e-01 -5.6359273e-01  2.0678627e-01
   3.9565262e-01  4.2144111e-01  1.0090175e+00  1.0502615e+00
   3.7954543e-02 -4.8953381e-01  5.1715243e-01  6.0238367e-01
   6.8725586e-01  9.1605860e-01  9.5642948e-01  5.7292539e-01
   6.9146655e-02  7.2764575e-01  1.2317497e+00  9.4082326e-01
   5.2433628e-01  4.8392305e-01  4.5883563e-01  4.3610096e-01
   6.5080589e-01  8.3428925e-01  8.3984441e-01  8.9743769e-01
   1.2248856e+00 -2.5047127e-02  8.1018668e-01 -5.9651583e-04
   4.8518872e-01 -4.2619701e-02  3.9089308e-03  1.8413123e-01
   7.1280736e-01  6.5243238e-01 -6.8942429e-03 -6.7753965e-01
  -3.2463005e-01 -1.5091316e+00  3.2380801e-01 -1.4771713e+00
   2.9188040e-01 -2.9116759e-01  3.0730218e-01  1.0115139e-01
   7.4212170e-01  6.5284342e-01  8.0189161e-02  8.9125943e-01
   8.5324633e-01  8.1054264e-01  8.6501580e-01  8.3964437e-01
   8.9265382e-01  8.0211550e-01  8.7757301e-01  8.7166739e-01
   8.1977999e-01  8.1312335e-01  8.4542590e-01  8.7281483e-01
   8.9122021e-01  7.7782720e-01  8.7397832e-01  8.6115819e-01
   8.5673726e-01  8.2921821e-01  4.6487245e-01  8.7500566e-01
   8.9260930e-01  8.8714391e-01  8.3663678e-01  8.7917203e-01
   8.7724125e-01  8.5673195e-01  8.6232436e-01  8.4849834e-01
   8.9162421e-01  8.6707503e-01  8.6884803e-01  8.9862919e-01
   8.7951881e-01  9.0350914e-01  8.2880139e-01  8.8320267e-01
   8.8734651e-01  8.8155067e-01  9.0105540e-01]]",[-2.0758884]
23,"[[-0.26779395 -0.00471361  0.44673112  0.6356203   0.638502    0.15142988
   0.03397635  0.714891    0.80910546  0.31523287  0.45593983  0.8870041
   0.89603525  0.10662255  0.34485224  0.27627105  0.2921272   0.27708444
   0.7014336   0.39301565  0.59162116  0.20943701  1.0245204   0.64491814
   0.66647863  0.67919713  0.57528865  0.7827567   0.94874895  0.7641076
   0.6515737   1.0294191   0.66447496  0.8530792  -0.5803556   0.20943701
   0.39301565  0.41293192  1.0087281   1.0538436   0.02896617 -0.4878592
   0.50635     0.59404343  0.6797524   0.9123952   0.9567998   0.5702513
   0.05754136  0.7265353   1.2324772   0.9404282   0.51201856  0.47363338
   0.45706105  0.4200003   0.6436304   0.82887256  0.8366201   0.8930651
   1.2350827  -0.03063787  0.80032915  0.00206487  0.4740211  -0.04860143
   0.01367459  0.1679901   0.7039225   0.64294183 -0.00769129 -0.68204933
  -0.3244327  -1.5045034   0.30637223 -1.4682992   0.27020112 -0.30371457
   0.29611534  0.10637742  0.7362928   0.6516329   0.10527819  0.8870026
   0.84804934  0.80426466  0.86062187  0.83457786  0.8881397   0.79554766
   0.87290454  0.8661389   0.81384194  0.80654687  0.8398135   0.8678187
   0.8867376   0.7715999   0.86929566  0.85558736  0.852008    0.8233824
   0.4528287   0.87015736  0.8882226   0.8827648   0.8311644   0.87421936
   0.8723554   0.8514927   0.85762733  0.8428701   0.88692015  0.86215925
   0.863692    0.894321    0.87472934  0.8994736   0.8228463   0.87855685
   0.88277054  0.87691146  0.8967765 ]]",[-2.0867326]
