,linear.weight,linear.bias
10,"[[-0.47159037 -0.03001016  0.3950978   0.6341332   0.67603946  0.21741946
  -0.04169249  0.58464634  0.76301545  0.15743527  0.26900488  0.8034533
   0.81923336 -0.00673749  0.24611272  0.14574218  0.1946616   0.21069118
   0.55449057  0.34615436  0.486655    0.16159792  1.0273882   0.53987414
   0.5816191   0.559349    0.42779455  0.7042439   0.8641772   0.65399843
   0.5557878   1.0297933   0.53815454  0.7615228  -0.76743513  0.16159792
   0.34615436  0.29949102  1.0098608   1.1113948  -0.00430172 -0.44302005
   0.33773816  0.4592466   0.5492991   0.8486787   0.9594617   0.50822943
  -0.02203095  0.68698543  1.2127006   0.94509214  0.30855337  0.29478812
   0.41232395  0.2052283   0.51583725  0.7356669   0.8002479   0.81377584
   1.3518399  -0.10748379  0.6711403   0.00396253  0.3114988  -0.10408806
   0.10489705  0.00172469  0.55708617  0.4872305  -0.00148838 -0.7332717
  -0.28485686 -1.4748513   0.11272225 -1.3391087  -0.0110235  -0.45572808
   0.13198888  0.13064602  0.6438848   0.641076    0.4018963   0.8137547
   0.75570077  0.6961304   0.7784914   0.7478704   0.8077089   0.68009406
   0.7986529   0.7717464   0.71361995  0.6971831   0.7477309   0.77523065
   0.8068979   0.6948293   0.7908389   0.76097506  0.766645    0.7240598
   0.27285942  0.7854744   0.80839086  0.8022786   0.7337921   0.78952986
   0.78784835  0.7659408   0.774907    0.7465455   0.80621624  0.7755247
   0.7765986   0.8160274   0.7916951   0.8282273   0.7234377   0.7968043
   0.8013978   0.7954039   0.8199042 ]]",[-2.1841302]
11,"[[-5.0866336e-01 -3.3927072e-02  3.9050898e-01  6.3549984e-01
   6.8107152e-01  2.1987441e-01 -4.7866918e-02  5.6045663e-01
   7.4993843e-01  1.3235196e-01  2.3129974e-01  7.8408092e-01
   8.0124629e-01 -1.0542890e-02  2.2745664e-01  1.2468794e-01
   1.7783827e-01  1.9545008e-01  5.2485061e-01  3.3167464e-01
   4.6670336e-01  1.4828995e-01  1.0242566e+00  5.1832616e-01
   5.6528372e-01  5.3376007e-01  3.9702851e-01  6.8694472e-01
   8.4165627e-01  6.3052285e-01  5.3632092e-01  1.0279975e+00
   5.1189625e-01  7.4090225e-01 -7.9065603e-01  1.4828995e-01
   3.3167464e-01  2.7940780e-01  1.0061725e+00  1.1243967e+00
  -4.0487186e-03 -4.3179795e-01  3.0367240e-01  4.3392539e-01
   5.2383947e-01  8.3366406e-01  9.5757842e-01  4.9388888e-01
  -2.6178919e-02  6.7552894e-01  1.2018874e+00  9.4065720e-01
   2.6707235e-01  2.6171029e-01  4.0249315e-01  1.6140567e-01
   4.9011731e-01  7.1416605e-01  7.9336464e-01  7.9541725e-01
   1.3724440e+00 -1.2054898e-01  6.4628375e-01  3.8645950e-03
   2.7709192e-01 -1.0804578e-01  1.1417423e-01  1.4803212e-03
   5.2574384e-01  4.5479506e-01 -1.1237721e-03 -7.3714513e-01
  -2.6676369e-01 -1.4709382e+00  8.7428845e-02 -1.3138398e+00
  -2.2072682e-02 -4.7971153e-01  1.0423772e-01  1.3039723e-01
   6.2716866e-01  6.3499546e-01  4.4170764e-01  7.9717487e-01
   7.3566318e-01  6.7285943e-01  7.6187265e-01  7.2893423e-01
   7.8902036e-01  6.5506196e-01  7.8209138e-01  7.5053525e-01
   6.9148165e-01  6.7325819e-01  7.2758526e-01  7.5483519e-01
   7.8856397e-01  6.8022251e-01  7.7380705e-01  7.4019593e-01
   7.4837238e-01  7.0184374e-01  2.3961575e-01  7.6625252e-01
   7.9045832e-01  7.8382546e-01  7.1211922e-01  7.7013540e-01
   7.6854587e-01  7.4668670e-01  7.5619012e-01  7.2391713e-01
   7.8760886e-01  7.5598502e-01  7.5670964e-01  7.9800695e-01
   7.7261966e-01  8.1175494e-01  7.0125264e-01  7.7802521e-01
   7.8251922e-01  7.7647471e-01  8.0203611e-01]]",[-2.1877103]
12,"[[-5.4280442e-01 -3.7226107e-02  3.8707247e-01  6.3706076e-01
   6.8531060e-01  2.2020487e-01 -5.3425696e-02  5.3784734e-01
   7.3690486e-01  1.0976358e-01  1.9580996e-01  7.6473022e-01
   7.8325760e-01 -1.7070010e-02  2.1082820e-01  1.0612640e-01
   1.6281958e-01  1.8150966e-01  4.9643841e-01  3.1707251e-01
   4.4731435e-01  1.3473037e-01  1.0201228e+00  4.9758831e-01
   5.4941213e-01  5.0866711e-01  3.6722434e-01  6.6991842e-01
   8.1878597e-01  6.0745746e-01  5.1730168e-01  1.0255110e+00
   4.8637658e-01  7.2041273e-01 -8.0985755e-01  1.3473037e-01
   3.1707251e-01  2.6059806e-01  1.0016698e+00  1.1372702e+00
  -3.8350411e-03 -4.2066941e-01  2.7120271e-01  4.1004691e-01
   4.9928707e-01  8.1866980e-01  9.5502067e-01  4.7958609e-01
  -2.9964803e-02  6.6368747e-01  1.1903452e+00  9.3487448e-01
   2.2712474e-01  2.3074669e-01  3.9297339e-01  1.1940473e-01
   4.6561471e-01  6.9282418e-01  7.8689682e-01  7.7707291e-01
   1.3906138e+00 -1.3246904e-01  6.2330121e-01  3.7166260e-03
   2.4407032e-01 -1.0982053e-01  1.2143116e-01  2.0808524e-03
   4.9507463e-01  4.2344594e-01 -1.0388509e-03 -7.3846197e-01
  -2.4712275e-01 -1.4679116e+00  6.7127049e-02 -1.2880193e+00
  -2.9568925e-02 -5.0133246e-01  7.8939550e-02  1.2860435e-01
   6.1172569e-01  6.2847441e-01  4.7498828e-01  7.8069955e-01
   7.1592373e-01  6.5005219e-01  7.4562353e-01  7.1047741e-01
   7.7035785e-01  6.3043290e-01  7.6570791e-01  7.2946268e-01
   6.6960645e-01  6.4966255e-01  7.0781100e-01  7.3459095e-01
   7.7025956e-01  6.6623932e-01  7.5705063e-01  7.1969616e-01
   7.3031813e-01  6.7985445e-01  2.0823674e-01  7.4715960e-01
   7.7260923e-01  7.6547921e-01  6.9068599e-01  7.5082129e-01
   7.4938208e-01  7.2762835e-01  7.3763019e-01  7.0148641e-01
   7.6909876e-01  7.3657495e-01  7.3698908e-01  7.8001732e-01
   7.5362372e-01  7.9534727e-01  6.7932594e-01  7.5931138e-01
   7.6370746e-01  7.5762254e-01  7.8417432e-01]]",[-2.1871865]
13,"[[-5.7432300e-01 -4.0007636e-02  3.8448641e-01  6.3876861e-01
   6.8891257e-01  2.1893096e-01 -5.8611874e-02  5.1665717e-01
   7.2394860e-01  8.9239053e-02  1.6233455e-01  7.4539888e-01
   7.6526701e-01 -2.5848862e-02  1.9574291e-01  8.9463919e-02
   1.4914064e-01  1.6853924e-01  4.6919262e-01  3.0247802e-01
   4.2833707e-01  1.2104586e-01  1.0150632e+00  4.7752970e-01
   5.3389072e-01  4.8396176e-01  3.3820653e-01  6.5309262e-01
   7.9575580e-01  5.8472562e-01  4.9859950e-01  1.0223879e+00
   4.6145716e-01  7.0003045e-01 -8.2591617e-01  1.2104586e-01
   3.0247802e-01  2.4281804e-01  9.9661142e-01  1.1499730e+00
  -3.6802902e-03 -4.0980613e-01  2.4017838e-01  3.8748205e-01
   4.7554782e-01  8.0369908e-01  9.5183706e-01  4.6528447e-01
  -3.3577368e-02  6.5155536e-01  1.1783926e+00  9.2801458e-01
   1.8856835e-01  2.0161787e-01  3.8364744e-01  7.9060271e-02
   4.4218820e-01  6.7162114e-01  7.8071588e-01  7.5874209e-01
   1.4066172e+00 -1.4339183e-01  6.0194111e-01  3.7373293e-03
   2.1228696e-01 -1.0975514e-01  1.2697610e-01  1.9684585e-03
   4.6504366e-01  3.9304376e-01 -8.1274856e-04 -7.3743880e-01
  -2.2632258e-01 -1.4653704e+00  5.0809592e-02 -1.2619827e+00
  -3.3781417e-02 -5.2107626e-01  5.5722218e-02  1.2561643e-01
   5.9735721e-01  6.2161642e-01  5.0266057e-01  7.6431382e-01
   6.9645095e-01  6.2764513e-01  7.2969681e-01  6.9244164e-01
   7.5171793e-01  6.0616469e-01  7.4948090e-01  7.0851493e-01
   6.4796048e-01  6.2635452e-01  6.8835801e-01  7.1448016e-01
   7.5197935e-01  6.5278953e-01  7.4053043e-01  6.9944227e-01
   7.1245152e-01  6.5805900e-01  1.7841606e-01  7.2817719e-01
   7.5483340e-01  7.4722624e-01  6.6945547e-01  7.3157656e-01
   7.3033780e-01  7.0873934e-01  7.1920401e-01  6.7922831e-01
   7.5067431e-01  7.1727359e-01  7.1741337e-01  7.6205409e-01
   7.3469639e-01  7.7899700e-01  6.5761930e-01  7.4065292e-01
   7.4495357e-01  7.3883712e-01  7.6631802e-01]]",[-2.1831603]
14,"[[-6.03479981e-01 -4.23581339e-02  3.82531226e-01  6.40564620e-01
   6.91997766e-01  2.16437563e-01 -6.35877475e-02  4.96743351e-01
   7.11096108e-01  7.04319403e-02  1.30697280e-01  7.26085186e-01
   7.47274697e-01 -3.59134451e-02  1.81814745e-01  7.42331818e-02
   1.36444792e-01  1.56276986e-01  4.43009019e-01  2.87973464e-01
   4.09659266e-01  1.07335098e-01  1.00915146e+00  4.58049744e-01
   5.18642128e-01  4.59564120e-01  3.09841543e-01  6.36413038e-01
   7.72701442e-01  5.62269151e-01  4.80117172e-01  1.01867592e+00
   4.37030792e-01  6.79736376e-01 -8.39492261e-01  1.07335098e-01
   2.87973464e-01  2.25889370e-01  9.91150200e-01  1.16246665e+00
  -3.42920097e-03 -3.99313092e-01  2.10471466e-01  3.66116285e-01
   4.52543437e-01  7.88754523e-01  9.48072016e-01  4.50982869e-01
  -3.71571667e-02  6.39207959e-01  1.16622889e+00  9.20289099e-01
   1.51284680e-01  1.74093753e-01  3.74424636e-01  4.02381383e-02
   4.19721961e-01  6.50540709e-01  7.74721622e-01  7.40424275e-01
   1.42067146e+00 -1.53438911e-01  5.81994116e-01  3.75966169e-03
   1.81620032e-01 -1.08152732e-01  1.31060034e-01  2.03611189e-03
   4.35615957e-01  3.63475472e-01 -7.48289691e-04 -7.34300435e-01
  -2.04642579e-01 -1.46305454e+00  3.77118364e-02 -1.23594809e+00
  -3.49973924e-02 -5.39318442e-01  3.42813917e-02  1.21694125e-01
   5.83895564e-01  6.14502132e-01  5.25485814e-01  7.48005331e-01
   6.77217007e-01  6.05585992e-01  7.14051962e-01  6.74776435e-01
   7.33097553e-01  5.82220316e-01  7.33391225e-01  6.87680542e-01
   6.26515269e-01  6.03299797e-01  6.69184446e-01  6.94487214e-01
   7.33718693e-01  6.39795184e-01  7.24214196e-01  6.79405451e-01
   6.94746375e-01  6.36429608e-01  1.49913073e-01  7.09290504e-01
   7.37121761e-01  7.29055166e-01  6.48398042e-01  7.12391317e-01
   7.11397409e-01  6.89997494e-01  7.00892568e-01  6.57122672e-01
   7.32325912e-01  6.98064983e-01  6.97963297e-01  7.44113386e-01
   7.15828180e-01  7.62697816e-01  6.36101961e-01  7.22042382e-01
   7.26249993e-01  7.20109761e-01  7.48466492e-01]]",[-2.1761436]
15,"[[-6.30499899e-01 -4.43517119e-02  3.81044120e-01  6.42397344e-01
   6.94655597e-01  2.13020548e-01 -6.84638992e-02  4.77979213e-01
   6.98366344e-01  5.30648232e-02  1.00742966e-01  7.06787825e-01
   7.29280472e-01 -4.66519669e-02  1.68768317e-01  6.00991771e-02
   1.24485880e-01  1.44544452e-01  4.17778790e-01  2.73604721e-01
   3.91196758e-01  9.36651230e-02  1.00245571e+00  4.39071000e-01
   5.03611326e-01  4.35413539e-01  2.82025546e-01  6.19837523e-01
   7.49723315e-01  5.40041685e-01  4.61783677e-01  1.01441574e+00
   4.13014770e-01  6.59515679e-01 -8.51090729e-01  9.36651230e-02
   2.73604721e-01  2.09680036e-01  9.85386729e-01  1.17468667e+00
  -3.30336974e-03 -3.89249623e-01  1.81971446e-01  3.45846027e-01
   4.30208206e-01  7.73838282e-01  9.43767846e-01  4.36694771e-01
  -4.08113673e-02  6.26704097e-01  1.15397894e+00  9.11869705e-01
   1.15173787e-01  1.47983953e-01  3.65237951e-01  2.82224477e-03
   3.98117632e-01  6.29569888e-01  7.68837631e-01  7.22118795e-01
   1.43295097e+00 -1.62713319e-01  5.63261926e-01  3.65347276e-03
   1.51965916e-01 -1.05275072e-01  1.33919001e-01  2.19603581e-03
   4.06758875e-01  3.34648550e-01 -6.91827561e-04 -7.29261875e-01
  -1.82291463e-01 -1.46079910e+00  2.72463374e-02 -1.21005094e+00
  -3.35046165e-02 -5.56351483e-01  1.43660819e-02  1.17033549e-01
   5.71200132e-01  6.07196391e-01  5.44112265e-01  7.31763184e-01
   6.58196449e-01  5.83831787e-01  6.98653817e-01  6.57438815e-01
   7.14494288e-01  5.58565319e-01  7.17421293e-01  6.66948617e-01
   6.05244637e-01  5.80466390e-01  6.50255620e-01  6.74598694e-01
   7.15474308e-01  6.27184808e-01  7.08075345e-01  6.59562111e-01
   6.77181304e-01  6.14942253e-01  1.22537404e-01  6.90487206e-01
   7.19466865e-01  7.10956514e-01  6.27490282e-01  6.93257630e-01
   6.92548275e-01  6.71383142e-01  6.82680428e-01  6.35152817e-01
   7.14045048e-01  6.78936005e-01  6.78622484e-01  7.26191998e-01
   6.97011054e-01  7.46444345e-01  6.14749670e-01  7.03473032e-01
   7.07590640e-01  7.01432884e-01  7.30619073e-01]]",[-2.1665552]
16,"[[-6.5557557e-01 -4.6041582e-02  3.7988606e-01  6.4416713e-01
   6.9687355e-01  2.0902698e-01 -7.3615052e-02  4.6022066e-01
   6.8578917e-01  3.6938153e-02  7.2345465e-02  6.8750113e-01
   7.1128458e-01 -5.7799604e-02  1.5640338e-01  4.6835553e-02
   1.1308125e-01  1.3319068e-01  3.9339879e-01  2.5939727e-01
   3.7288243e-01  7.9991974e-02  9.9504769e-01  4.2053813e-01
   4.8873845e-01  4.1145375e-01  2.5464502e-01  6.0333216e-01
   7.2691405e-01  5.1799947e-01  4.4354025e-01  1.0096509e+00
   3.8932851e-01  6.3935655e-01 -8.6117834e-01  7.9991974e-02
   2.5939727e-01  1.9407444e-01  9.7942537e-01  1.1865282e+00
  -3.1586385e-03 -3.7968537e-01  1.5457770e-01  3.2657015e-01
   4.0847844e-01  7.5894982e-01  9.3898040e-01  4.2256454e-01
  -4.4597279e-02  6.1417526e-01  1.1418234e+00  9.0297246e-01
   8.0166019e-02  1.2316645e-01  3.5607636e-01 -1.4440940e-03
   3.7734032e-01  6.0869789e-01  7.6302588e-01  7.0382541e-01
   1.4436253e+00 -1.7130606e-01  5.4549730e-01  3.7908142e-03
   1.2323846e-01 -1.0133681e-01  1.3559432e-01  2.2255362e-03
   3.7843466e-01  3.0648494e-01 -6.4206339e-04 -7.2251010e-01
  -1.5957798e-01 -1.4585962e+00  1.8907394e-02 -1.1844969e+00
  -2.9593373e-02 -5.7240176e-01 -8.8009116e-04  1.1187507e-01
   5.5917203e-01  5.9954441e-01  5.5894136e-01  7.1557915e-01
   6.3936955e-01  5.6234616e-01  6.8347329e-01  6.4039153e-01
   6.9590628e-01  5.3517342e-01  7.0155799e-01  6.4631057e-01
   5.8412915e-01  5.5783051e-01  6.3154119e-01  6.5480483e-01
   6.9724357e-01  6.1490196e-01  6.9209033e-01  6.3989288e-01
   6.5973836e-01  5.9357536e-01  9.6113145e-02  6.7175382e-01
   7.0186210e-01  6.9292295e-01  6.0671389e-01  6.7416930e-01
   6.7378068e-01  6.5288121e-01  6.6455400e-01  6.1330539e-01
   6.9582486e-01  6.5987647e-01  6.5937847e-01  7.0828801e-01
   6.7823869e-01  7.3022890e-01  5.9354073e-01  6.8493962e-01
   6.8897110e-01  6.8280065e-01  7.1277517e-01]]",[-2.1548896]
17,"[[-6.7891061e-01 -4.7457714e-02  3.7896746e-01  6.4578301e-01
   6.9864851e-01  2.0480311e-01 -7.9396769e-02  4.4336686e-01
   6.7342401e-01  2.1838428e-02  4.5347340e-02  6.6822284e-01
   6.9328707e-01 -6.9219708e-02  1.4455499e-01  3.4243494e-02
   1.0211208e-01  1.2214141e-01  3.6974669e-01  2.4534214e-01
   3.5466051e-01  6.6349678e-02  9.8698354e-01  4.0241563e-01
   4.7395709e-01  3.8763645e-01  2.2761238e-01  5.8687216e-01
   7.0433187e-01  4.9610770e-01  4.2533153e-01  1.0044274e+00
   3.6591163e-01  6.1924511e-01 -8.7013584e-01  6.6349678e-02
   2.4534214e-01  1.7897062e-01  9.7330463e-01  1.1979576e+00
  -3.0516584e-03 -3.7068012e-01  1.2818970e-01  3.0817303e-01
   3.8729966e-01  7.4409097e-01  9.3374610e-01  4.0882045e-01
  -4.8579745e-02  6.0183299e-01  1.1300135e+00  8.9372164e-01
   4.6212669e-02  9.9580601e-02  3.4688795e-01 -3.4386856e-03
   3.5743511e-01  5.8791250e-01  7.5728023e-01  6.8554413e-01
   1.4527113e+00 -1.7932110e-01  5.2868646e-01  3.8007449e-03
   9.5347859e-02 -9.6595101e-02  1.3622092e-01  2.3042688e-03
   3.5061488e-01  2.7890739e-01 -6.2728632e-04 -7.1446192e-01
  -1.3650522e-01 -1.4564500e+00  1.2283143e-02 -1.1594194e+00
  -2.3549527e-02 -5.8751100e-01 -1.0425639e-03  1.0689816e-01
   5.4788262e-01  5.9180355e-01  5.7036495e-01  6.9944274e-01
   6.2071508e-01  5.4109567e-01  6.6848534e-01  6.2359869e-01
   6.7733204e-01  5.1202053e-01  6.8579066e-01  6.2576109e-01
   5.6315225e-01  5.3536928e-01  6.1301774e-01  6.3509715e-01
   6.7902410e-01  6.0288602e-01  6.7624146e-01  6.2038076e-01
   6.4239872e-01  5.7230628e-01  7.0483349e-02  6.5307838e-01
   6.8430197e-01  6.7494988e-01  5.8605283e-01  6.5512151e-01
   6.5508729e-01  6.3447708e-01  6.4649457e-01  5.9157133e-01
   6.7766047e-01  6.4087307e-01  6.4021772e-01  6.9039983e-01
   6.5950578e-01  7.1404618e-01  5.7246047e-01  6.6643775e-01
   6.7038524e-01  6.6420531e-01  6.9493437e-01]]",[-2.1415691]
18,"[[-7.00659633e-01 -4.86573577e-02  3.78207833e-01  6.47246361e-01
   7.00061560e-01  2.00310081e-01 -8.56593028e-02  4.27348316e-01
   6.61285698e-01  7.61695672e-03  1.96344219e-02  6.48953259e-01
   6.75287962e-01 -8.06813017e-02  1.33105248e-01  2.21785288e-02
   9.14809853e-02  1.11316390e-01  3.46740842e-01  2.31441334e-01
   3.36495697e-01  5.27819246e-02  9.78320301e-01  3.84657949e-01
   4.59249169e-01  3.63937467e-01  2.00881243e-01  5.70437491e-01
   6.81998551e-01  4.74345237e-01  4.07130241e-01  9.98781323e-01
   3.42723608e-01  5.99173844e-01 -8.78187776e-01  5.27819246e-02
   2.31441334e-01  1.64305374e-01  9.67057705e-01  1.20902121e+00
  -2.83766794e-03 -3.62248510e-01  1.02731250e-01  2.90581584e-01
   3.66634041e-01  7.29263365e-01  9.28102493e-01  3.95422876e-01
  -5.28015979e-02  5.89704335e-01  1.11854196e+00  8.84214759e-01
   1.32455043e-02  7.70994872e-02  3.37640852e-01 -5.72090829e-03
   3.38344872e-01  5.67207515e-01  7.51573920e-01  6.67274773e-01
   1.46035326e+00 -1.86825573e-01  5.12756050e-01  3.70953069e-03
   6.82301372e-02 -9.12248269e-02  1.36036322e-01  2.43752101e-03
   3.23276162e-01  2.51861334e-01 -4.22027224e-04 -7.05254376e-01
  -1.13145426e-01 -1.45411682e+00  8.71796720e-03 -1.13479197e+00
  -1.56096220e-02 -6.01735950e-01 -9.11110430e-04  1.02090813e-01
   5.37302852e-01  5.84251821e-01  5.78848898e-01  6.83346987e-01
   6.02214456e-01  5.20053983e-01  6.53668702e-01  6.07033372e-01
   6.58770084e-01  4.89082724e-01  6.70107543e-01  6.05292857e-01
   5.42298436e-01  5.13059497e-01  5.94663143e-01  6.15466714e-01
   6.60813630e-01  5.91090620e-01  6.60513401e-01  6.01009727e-01
   6.25146091e-01  5.51120818e-01  4.55469228e-02  6.34451985e-01
   6.66780114e-01  6.57031417e-01  5.65494061e-01  6.36108756e-01
   6.36460543e-01  6.16157830e-01  6.28493428e-01  5.69940209e-01
   6.59546554e-01  6.21918857e-01  6.21131301e-01  6.72525108e-01
   6.40808165e-01  6.97892964e-01  5.51494420e-01  6.47963703e-01
   6.51829600e-01  6.45641625e-01  6.77096248e-01]]",[-2.1268005]
19,"[[-7.2096491e-01 -4.9747955e-02  3.7749836e-01  6.4849168e-01
   7.0108396e-01  1.9568470e-01 -9.2248842e-02  4.1211489e-01
   6.4938909e-01  4.2406060e-03 -2.2782921e-03  6.2969285e-01
   6.5728766e-01 -9.2099763e-02  1.2192047e-01  1.0460464e-02
   8.1057973e-02  1.0062299e-01  3.2426980e-01  2.1766642e-01
   3.1834981e-01  3.9260454e-02  9.6910584e-01  3.6721510e-01
   4.4459128e-01  3.4033597e-01  1.7440476e-01  5.5401027e-01
   6.5984625e-01  4.5269147e-01  3.8890758e-01  9.9273652e-01
   3.1972817e-01  5.7913697e-01 -8.8554680e-01  3.9260454e-02
   2.1766642e-01  1.5000483e-01  9.6057642e-01  1.2196299e+00
  -2.8193947e-03 -3.5446501e-01  7.8128926e-02  2.7372044e-01
   3.4644225e-01  7.1446848e-01  9.2209309e-01  3.8236737e-01
  -5.7279754e-02  5.7784605e-01  1.1073942e+00  8.7441552e-01
  -1.5960716e-03  5.5631954e-02  3.2832646e-01 -8.4381653e-03
   3.2000217e-01  5.4657674e-01  7.4579781e-01  6.4901704e-01
   1.4666775e+00 -1.9387975e-01  4.9751312e-01  3.8098544e-03
   4.1826285e-02 -8.5386217e-02  1.3500264e-01  2.6606375e-03
   2.9638574e-01  2.2529931e-01 -5.9587351e-04 -6.9506925e-01
  -8.9768261e-02 -1.4513255e+00  8.6891921e-03 -1.1108376e+00
  -6.0011256e-03 -6.1519212e-01 -1.1161843e-03  9.7205207e-02
   5.2734816e-01  5.7691574e-01  5.8452785e-01  6.6728556e-01
   5.8385020e-01  4.9919868e-01  6.3900417e-01  5.9066910e-01
   6.4021939e-01  4.6634018e-01  6.5449774e-01  5.8489859e-01
   5.2155471e-01  4.9088681e-01  5.7645810e-01  5.9590727e-01
   6.4261097e-01  5.7947135e-01  6.4489210e-01  5.8176374e-01
   6.0796827e-01  5.3000706e-01  2.1218199e-02  6.1586940e-01
   6.4929169e-01  6.3916069e-01  5.4502559e-01  6.1712575e-01
   6.1789238e-01  5.9791261e-01  6.1054409e-01  5.4840338e-01
   6.4147764e-01  6.0300809e-01  6.0211051e-01  6.5466237e-01
   6.2214220e-01  6.8176609e-01  5.3062952e-01  6.2951404e-01
   6.3330162e-01  6.2710625e-01  6.5926045e-01]]",[-2.1110387]
20,"[[-7.3998666e-01 -5.0821491e-02  3.7676269e-01  6.4944571e-01
   7.0184827e-01  1.9202609e-01 -9.8713480e-02  3.9777777e-01
   6.3786185e-01  4.2813639e-03 -2.1656689e-03  6.1044306e-01
   6.3928616e-01 -1.0339865e-01  1.1092696e-01  2.1730093e-03
   7.0710808e-02  9.0037301e-02  3.0230242e-01  2.0402803e-01
   3.0019018e-01  2.5852039e-02  9.5941371e-01  3.5006896e-01
   4.2998803e-01  3.1679851e-01  1.4815669e-01  5.3757191e-01
   6.3770586e-01  4.3113118e-01  3.7064207e-01  9.8627073e-01
   2.9689071e-01  5.5913079e-01 -8.9239889e-01  2.5852039e-02
   2.0402803e-01  1.3605547e-01  9.5371169e-01  1.2297789e+00
  -2.8898858e-03 -3.4735733e-01  5.4318301e-02  2.5754902e-01
   3.2668158e-01  6.9970965e-01  9.1578984e-01  3.6994180e-01
  -6.1996650e-02  5.6658852e-01  1.0966723e+00  8.6416501e-01
  -1.9014007e-03  3.5221022e-02  3.1899506e-01 -1.1482714e-02
   3.0241638e-01  5.2601939e-01  7.3966616e-01  6.3077182e-01
   1.4718139e+00 -2.0056076e-01  4.8284623e-01  3.7325132e-03
   1.6073586e-02 -7.9257458e-02  1.3333270e-01  2.6152863e-03
   2.6990369e-01  1.9918667e-01 -5.9799204e-04 -6.8404841e-01
  -6.6501491e-02 -1.4481871e+00  8.8382410e-03 -1.0879875e+00
  -2.7636418e-03 -6.2792844e-01 -9.5771725e-04  9.1981903e-02
   5.1798368e-01  5.6996888e-01  5.8768612e-01  6.5125483e-01
   5.6561226e-01  4.7850692e-01  6.2447709e-01  5.7447493e-01
   6.2167686e-01  4.4375977e-01  6.3895637e-01  5.6456923e-01
   5.0091392e-01  4.6883386e-01  5.5839032e-01  5.7641464e-01
   6.2441432e-01  5.6799299e-01  6.2936491e-01  5.6262547e-01
   5.9085131e-01  5.0895458e-01 -5.8992591e-04  5.9732264e-01
   6.3183320e-01  6.2133139e-01  5.2463722e-01  5.9816897e-01
   5.9937793e-01  5.7972813e-01  5.9263700e-01  5.2695560e-01
   6.2345135e-01  5.8413583e-01  5.8314145e-01  6.3680983e-01
   6.0350543e-01  6.6566384e-01  5.0985563e-01  6.1108273e-01
   6.1479932e-01  6.0859215e-01  6.4142686e-01]]",[-2.0945504]
21,"[[-7.57851720e-01 -5.19318394e-02  3.75939250e-01  6.50119066e-01
   7.02460051e-01  1.89154178e-01 -1.04824439e-01  3.84360850e-01
   6.26808882e-01  4.07201285e-03 -2.33792374e-03  5.91201901e-01
   6.21283114e-01 -1.14071995e-01  1.00560769e-01 -3.33510980e-05
   6.08173013e-02  7.98632503e-02  2.80850112e-01  1.90551102e-01
   2.82000393e-01  1.24871712e-02  9.49301064e-01  3.33185583e-01
   4.15442556e-01  2.93298095e-01  1.22112572e-01  5.21116138e-01
   6.15641296e-01  4.09625590e-01  3.52327377e-01  9.79389548e-01
   2.74154514e-01  5.39143980e-01 -8.98931086e-01  1.24871712e-02
   1.90551102e-01  1.22426718e-01  9.46601331e-01  1.23948610e+00
  -3.06989369e-03 -3.40917885e-01  3.12406607e-02  2.42023811e-01
   3.07324052e-01  6.84988558e-01  9.09233451e-01  3.58070910e-01
  -6.69764653e-02  5.55909634e-01  1.08638501e+00  8.53623211e-01
  -2.00684438e-03  1.57459751e-02  3.09632570e-01 -1.48075568e-02
   2.85556436e-01  5.05530119e-01  7.33154297e-01  6.12538636e-01
   1.47588563e+00 -2.06904471e-01  4.68687385e-01  3.71578452e-03
   6.81396225e-04 -7.29318410e-02  1.31119564e-01  2.78496649e-03
   2.43823081e-01  1.73473880e-01 -4.74056083e-04 -6.72276020e-01
  -4.33869064e-02 -1.44479859e+00  9.13596898e-03 -1.06669807e+00
  -1.76630053e-03 -6.39997661e-01 -1.07544940e-03  8.64765272e-02
   5.09141326e-01  5.63390255e-01  5.88865340e-01  6.35251701e-01
   5.47490358e-01  4.57954466e-01  6.10067666e-01  5.58433712e-01
   6.03141069e-01  4.21317220e-01  6.23476744e-01  5.44299662e-01
   4.80370432e-01  4.46883380e-01  5.40450990e-01  5.56981385e-01
   6.06222928e-01  5.56631446e-01  6.13917291e-01  5.43582678e-01
   5.73785424e-01  4.87960845e-01 -5.57800347e-04  5.78810036e-01
   6.14400744e-01  6.03537679e-01  5.04319787e-01  5.79236209e-01
   5.80911338e-01  5.61588407e-01  5.74765801e-01  5.05587697e-01
   6.05463505e-01  5.65297127e-01  5.64217985e-01  6.18965983e-01
   5.84894717e-01  6.49582505e-01  4.89168078e-01  5.92667103e-01
   5.96321344e-01  5.90095162e-01  6.23595357e-01]]",[-2.0774646]
